luminosity_distance KNphi inclination_EM log10_mej_dyn log10_mej_wind KNtimeshift Ebv log_likelihood log_prior
2.1444909150294927e-05 18.49582869850851 1.1190011134220683 -2.908757979996112 -0.8221772857782792 0.0 0.0 0.0 -11.107832875291216
1.993866916682652e-05 21.25839454509586 1.0806605891606496 -2.8799055796993343 -0.7963363692518932 0.0 0.0 0.0 -11.127358157338147
9.191920289538386e-06 19.65478078924848 1.1857961810036337 -2.6951834663706618 -1.1830503427576782 0.0 0.0 0.0 -11.078119077823974
1.400066481533315e-05 25.333229181834973 1.1743661881164433 -2.768446019555178 -1.2537692575880395 0.0 0.0 0.0 -11.082827050555597
8.965071218170746e-06 15.013192967237707 1.2002730426338948 -2.891423471679079 -1.0751391979682858 0.0 0.0 0.0 -11.07237425815682
1.3403284966546876e-05 21.382072702348413 1.1740373482559747 -2.92435254552581 -0.7880767977301608 0.0 0.0 0.0 -11.082964763691116
1.2670881719926926e-05 25.678827018251276 1.220353487869122 -2.8055006682897394 -1.1130750217451195 0.0 0.0 0.0 -11.06480455439888
1.4117547911405845e-05 26.482724902924023 1.149585683582747 -2.570759487370308 -1.0956787576312177 0.0 0.0 0.0 -11.093563348192262
1.3115616330567034e-05 23.118250931241935 1.0505293315559339 -2.7612758872340066 -0.9699515274918902 0.0 0.0 0.0 -11.144024664186581
1.528867902160839e-05 21.946056761603657 1.0353645368571953 -2.839161118132163 -1.0472325592922853 0.0 0.0 0.0 -11.152866447806925
1.1947343261444704e-05 25.428468883490396 1.0371236329816396 -2.8730800884319874 -0.9799352851532444 0.0 0.0 0.0 -11.151824977346074
1.4599144068950089e-05 24.546488616673134 1.0689085905201705 -2.6672010200129805 -0.8156295931152133 0.0 0.0 0.0 -11.133717671806426
8.195200031922487e-06 20.12196402192408 1.147890358535105 -2.977514472288482 -1.310463044603004 0.0 0.0 0.0 -11.09432462328865
1.4670903607700553e-05 26.45261898876722 1.1450395614182522 -2.865132480958153 -0.7878983738320886 0.0 0.0 0.0 -11.095612551204848
1.362408273927464e-05 25.435129419461905 1.1779494544190392 -2.833663688246794 -1.1963519445424797 0.0 0.0 0.0 -11.081334662812605
1.8970079980040345e-05 18.74137122465276 1.0189971892717749 -2.8313619370460708 -1.2812036100563657 0.0 0.0 0.0 -11.16275843561742
1.9440705656719384e-05 26.56922700171811 1.0935305276571223 -2.778761732707278 -0.8951158437207263 0.0 0.0 0.0 -11.120597153851815
2.2576270244276567e-05 22.44188921759641 1.1531637333562983 -2.847859605363539 -0.9590752657607551 0.0 0.0 0.0 -11.0919679689014
1.4962467899315035e-05 32.27334294583507 1.2091402955088004 -2.924269992242036 -0.9766774453054219 0.0 0.0 0.0 -11.068974781941069
2.1084675898934965e-05 35.223278516102255 1.2201615048797183 -2.7268205181723384 -1.4233592494906788 0.0 0.0 0.0 -11.064874750913908
1.9291101198661053e-05 38.16907582880067 1.219032062968037 -2.592701662042595 -1.3300606170463634 0.0 0.0 0.0 -11.0652885654554
1.9887960904514782e-05 38.09887146163521 1.1492669585383248 -2.670802931057721 -0.9383614744577087 0.0 0.0 0.0 -11.093706206105296
2.24244819101161e-05 32.224318137127 1.0257075226028665 -2.8838842345287685 -1.4079774715565585 0.0 0.0 0.0 -11.158658626865058
2.206851100695356e-05 24.58639234307926 1.1391618797378276 -2.8701836507402967 -1.3813172480012255 0.0 0.0 0.0 -11.09829891508803
2.238172893597787e-05 29.959124328037447 1.086891824137318 -2.949657213675508 -1.4142018729439139 0.0 0.0 0.0 -11.124058290087838
1.8952970116904395e-05 30.222815852100812 1.1089403140271212 -2.6355553415856003 -1.1119053202814928 0.0 0.0 0.0 -11.112777823684304
1.935471794154453e-05 25.04232003908608 1.0873166055342003 -2.7904028931494893 -1.1415999748647643 0.0 0.0 0.0 -11.123835147017147
1.6353609946684412e-05 27.750476096102595 1.0814612403503627 -2.5637654736905495 -1.07306057190168 0.0 0.0 0.0 -11.12693137152882
2.0608878750494713e-05 38.86153467005009 1.066342277857155 -2.6495450746925 -0.8537223774703713 0.0 0.0 0.0 -11.135130240294771
1.7834453058370722e-05 37.38865664981824 1.081899893287216 -2.7318474355665407 -0.9950448504919565 0.0 0.0 0.0 -11.12669789723817
1.3414655874721935e-05 31.518925269203287 0.9820492157503038 -2.996195196650497 -1.0832183865460627 0.0 0.0 0.0 -11.18645897005237
1.2268602864825913e-05 30.51772180080227 1.0453478635816797 -2.9457604188176543 -0.8560351594351512 0.0 0.0 0.0 -11.147011077595177
1.615029281934549e-05 36.08688759764288 1.023109774396382 -2.6505223722574334 -1.230046393901034 0.0 0.0 0.0 -11.160238438233893
1.2330265467980617e-05 30.890941472712615 1.160406520083024 -2.7310146989390045 -1.0485396954544786 0.0 0.0 0.0 -11.088785410310123
1.1231429352279388e-05 33.29584404334436 1.1459276674856018 -2.8088931938842356 -1.0156371781373097 0.0 0.0 0.0 -11.09521027467407
1.8562318971992163e-05 39.565741214298455 1.2164495133085667 -2.5164963901538058 -1.1706891936770896 0.0 0.0 0.0 -11.066240222817974
2.100480258140013e-05 38.08234544781335 1.1760857032914764 -2.717009309058373 -0.9614733191877503 0.0 0.0 0.0 -11.082109012598167
1.6314758560496897e-05 35.0027375357307 1.0837408398481647 -2.6561445159998223 -1.221286419661105 0.0 0.0 0.0 -11.125720738904434
2.0855881250957955e-05 43.74499178664828 1.2135972997765174 -2.7607549830665623 -0.8043058158781786 0.0 0.0 0.0 -11.06730006203388
1.9506701751334782e-05 40.498824436795346 0.9193057720106969 -2.621369603356528 -1.151442474951591 0.0 0.0 0.0 -11.231285545818267
1.9547040333607772e-05 37.9240254975593 1.0123939816115415 -2.488273792339975 -0.9225857580451478 0.0 0.0 0.0 -11.166853405014336
2.6363340056967714e-05 27.79372946086583 1.3518362983153416 -2.951294219954667 -0.7303070483516261 0.0 0.0 0.0 -11.02626562159518
2.411352695943625e-05 32.38083849576607 1.325019604430427 -2.9559843694318815 -0.663937966704836 0.0 0.0 0.0 -11.032612005319255
2.4823490145972738e-05 38.787272964619916 1.248842244746593 -2.873238082661712 -0.9071074407895385 0.0 0.0 0.0 -11.054847964597805
2.5425359479052202e-05 29.959789458148762 1.2945105122422798 -2.7990346957268146 -0.5890493523635776 0.0 0.0 0.0 -11.040762457274397
2.768786373146232e-05 31.20094026757431 1.317258659230355 -2.922162486060768 -0.9204197080908152 0.0 0.0 0.0 -11.034590876849716
3.0859100167820894e-05 27.068046468694924 1.3439883140583866 -2.7489260123354207 -0.5061340524388469 0.0 0.0 0.0 -11.028044373859736
2.9919763022352484e-05 24.481437471870052 1.3372637705378236 -2.8966823691252266 -0.6553240855487799 0.0 0.0 0.0 -11.029620095264562
3.0508062350336198e-05 26.10031914010706 1.3285399715133583 -2.906677092574729 -0.6190097095678886 0.0 0.0 0.0 -11.031735510443074
2.799246287857176e-05 17.345365413397335 1.2811145879252022 -2.8502854172561887 -0.8495534789689336 0.0 0.0 0.0 -11.044657889232045
2.8575613321733614e-05 18.763171001266617 1.2804224285348487 -2.7989859735531217 -0.6909158819629799 0.0 0.0 0.0 -11.04486445942316
2.348859969586432e-05 21.396523819168774 1.2230579631954908 -2.825789961493741 -0.5904032758124043 0.0 0.0 0.0 -11.063820129394887
2.6337555673515192e-05 15.043191556141348 1.1458172268528883 -2.9710805201531483 -0.631793610686973 0.0 0.0 0.0 -11.095260248115434
2.6549417582920526e-05 19.1527715033273 1.199593119121309 -2.6329808757691078 -0.5849129817593526 0.0 0.0 0.0 -11.072638650917508
2.4939852934639302e-05 18.87281899884803 1.1677829301479064 -2.668178495633047 -0.8068517335096126 0.0 0.0 0.0 -11.08560826037846
2.4511710600773753e-05 22.80335487477005 1.2027708231427647 -2.698442154718957 -0.9249092988116736 0.0 0.0 0.0 -11.071407545006359
2.9101163178146788e-05 26.855616266522986 1.0936957968763947 -2.7577187843493314 -0.6271338820409378 0.0 0.0 0.0 -11.120511703752008
2.8539123511432295e-05 28.69347228211793 1.1901085655165322 -2.5443313461169668 -0.8358278009375546 0.0 0.0 0.0 -11.076382416512821
2.8102233338738898e-05 30.486573676107433 1.2097014272542377 -2.9751478142215384 -0.6033174709484355 0.0 0.0 0.0 -11.068762688720888
2.6157089146127116e-05 29.255189799722082 1.270479292021779 -2.9340599818630344 -0.5237047483101458 0.0 0.0 0.0 -11.04788962254603
3.183328965490906e-05 19.596906567446208 1.1857044776856793 -2.996788756096005 -1.0463409125290064 0.0 0.0 0.0 -11.07815624293896
3.195637704833361e-05 31.668806878047743 1.2548042659344845 -2.989954559239435 -1.0531232490527005 0.0 0.0 0.0 -11.052879000108568
2.9735117593640814e-05 20.82655246693523 1.2446524867225013 -2.77051031081719 -0.9160308541402729 0.0 0.0 0.0 -11.05625526086131
2.9857652861287494e-05 17.369245645644813 1.3099569973642191 -2.8278339864677395 -0.9483510760483851 0.0 0.0 0.0 -11.036511320296647
2.815130279144218e-05 25.024930893653174 1.2888914456172016 -2.7332654429376757 -1.1390872906146416 0.0 0.0 0.0 -11.042372746577794
2.992196543956847e-05 15.54181354591433 1.2727297923641963 -2.756173897330687 -1.0190249820767323 0.0 0.0 0.0 -11.047195453328353
2.736415440175818e-05 18.95167850611535 1.1877297077292757 -2.6518369362586105 -1.0940197679420454 0.0 0.0 0.0 -11.077337744952981
2.4462171234624377e-05 24.510883290851336 1.160263444946098 -2.574843299044476 -1.0594150965447904 0.0 0.0 0.0 -11.088847673720984
3.269778460718229e-05 17.517095213337985 1.3171045618049806 -2.972245570694566 -0.8316300841610418 0.0 0.0 0.0 -11.034630818268983
2.773235198055277e-05 16.931262574592456 1.2109029052495546 -2.6437920340480447 -1.0182628171768493 0.0 0.0 0.0 -11.068309770947714
2.7036782694388163e-05 26.922489295525214 1.1876096634218551 -2.7799299025543616 -0.9279323043329142 0.0 0.0 0.0 -11.077386127935121
2.4703028921722002e-05 23.867900943542494 1.1618175436591376 -2.8723352242588294 -0.7866729510008943 0.0 0.0 0.0 -11.088172664858025
2.3350040068863715e-05 21.20806232931188 1.0550726880667454 -2.99104079983977 -0.826624137303865 0.0 0.0 0.0 -11.141435385752356
2.563732868121568e-05 22.5348588245428 1.2199193373752413 -2.9095658373373174 -0.5988079396345336 0.0 0.0 0.0 -11.064963356458556
3.222601753811236e-05 35.979240567302654 1.2091652173903917 -2.9224816724586473 -0.9064475674796428 0.0 0.0 0.0 -11.068965354480614
2.5274667652378562e-05 39.26697635002169 1.2005985264980115 -2.946327496002414 -1.0446613215091762 0.0 0.0 0.0 -11.072247879931385
2.9567404883086225e-05 19.571638082858474 1.2055212500700885 -2.635864251036013 -1.173444264996756 0.0 0.0 0.0 -11.070351340380782
2.2562575714618568e-05 20.159265089478843 1.1647579805995414 -2.5460276811030598 -1.2211824551198842 0.0 0.0 0.0 -11.08690335852431
2.7021965590158833e-05 30.9179386151607 1.1353416242981575 -2.5304489484582158 -0.7230436548688872 0.0 0.0 0.0 -11.100067383256086
3.323101741159082e-05 34.286483441010894 1.169972651508051 -2.577965920686493 -1.0172962112833197 0.0 0.0 0.0 -11.084677504555458
2.356418584605526e-05 33.88146817286359 1.1009094399224544 -2.734726766934925 -0.6651988729886646 0.0 0.0 0.0 -11.116815637043533
2.3569127250473492e-05 35.04560416540418 1.2277254335124117 -2.3045925340950415 -0.6389843393678789 0.0 0.0 0.0 -11.062140632469958
2.1244550432123914e-05 32.36928583926416 1.1071790145903384 -2.274975083708859 -0.7051904533637443 0.0 0.0 0.0 -11.113656469036897
2.875059082926945e-05 38.230603539359635 1.2031905891854666 -2.403718552112558 -0.5701801471484567 0.0 0.0 0.0 -11.071245787196844
2.1935331381575845e-05 25.635856203788123 1.0429443407586287 -2.575228649015654 -0.8665875684686224 0.0 0.0 0.0 -11.148408549303106
2.6676999126931725e-05 38.98681477464387 1.1509474187933912 -2.6487950156538744 -1.1596497520296463 0.0 0.0 0.0 -11.092954369030537
2.3572369278896257e-05 35.243514791820445 1.1346031076064615 -2.730423494133948 -1.0187720668288487 0.0 0.0 0.0 -11.100411302312036
2.4696094459711705e-05 33.00416205916795 1.1848292643528402 -2.4981021292637475 -0.8601845935855263 0.0 0.0 0.0 -11.078511438276493
2.4648222368808366e-05 31.962255680991515 1.2033042594889436 -2.40034351343274 -1.0250470472587376 0.0 0.0 0.0 -11.07120201890124
2.7801239314052397e-05 40.75639974528688 1.232456495454618 -2.383513709575926 -0.8087658356358185 0.0 0.0 0.0 -11.060463322244207
2.8099452468548838e-05 40.57113962635553 1.2217730630911336 -2.5017666635904314 -0.878604686701483 0.0 0.0 0.0 -11.064286798299676
2.8741822064927962e-05 33.907953382118805 1.1076344611768425 -2.241699671748587 -0.6131154820467812 0.0 0.0 0.0 -11.113428892612745
2.5305490909323977e-05 37.94501482318827 1.0833644753993446 -2.3769186834523235 -0.7978680905855939 0.0 0.0 0.0 -11.125920156672123
2.4601716158109453e-05 36.39442450228958 1.0701907918361349 -2.422303808032441 -0.9292153379254522 0.0 0.0 0.0 -11.133015125008498
3.3321023198177606e-05 28.222135581932093 1.117324982481226 -2.520167989893677 -1.2360070313955294 0.0 0.0 0.0 -11.108647989641916
1.1456945694359297e-05 16.055950142537725 0.9967123212518929 -2.5627763733270927 -0.8018910450048877 0.0 0.0 0.0 -11.176822225057549
5.620523320898674e-06 17.794513244507684 1.1506251905935965 -2.826881509013504 -0.803507324908316 0.0 0.0 0.0 -11.093098271173151
7.363538979708171e-06 15.357628065574932 1.1388508204105252 -2.7535763664429336 -0.9744198589752973 0.0 0.0 0.0 -11.098442247891057
2.0074934734842494e-06 19.690140851825035 1.0260624232483324 -2.6249007682193914 -0.5452707081467327 0.0 0.0 0.0 -11.158443512541108
6.177649740028041e-06 20.751098968836466 1.0133540592485977 -2.7134963709654687 -0.7496044488655116 0.0 0.0 0.0 -11.16625425992515
4.702861265035644e-06 17.03587457540735 1.0432134019575992 -2.7980708403646917 -0.7270100394718582 0.0 0.0 0.0 -11.148251725646624
2.8969762134866776e-06 17.600002434741192 1.1189992760237126 -2.8647099805861482 -0.5806142846648514 0.0 0.0 0.0 -11.107833766929627
1.0727767901989545e-05 21.80226124893952 1.0088186960453869 -2.859488216056935 -0.6847710892047134 0.0 0.0 0.0 -11.16909587833445
7.8770902413071e-06 15.219133172529068 1.0327774287942926 -2.6436453350960587 -0.8051781923341075 0.0 0.0 0.0 -11.154405744727143
8.905795898412321e-06 21.724935349317693 1.0310577535261647 -2.88151336466908 -1.0797852281106586 0.0 0.0 0.0 -11.155433950081157
7.550289076429851e-06 22.869798333896057 0.927757247091468 -2.948394146321302 -0.8852600438798386 0.0 0.0 0.0 -11.22489703743667
1.8875989130356276e-06 17.219238692330666 1.0368881671345218 -2.763633267326302 -1.1114804524421498 0.0 0.0 0.0 -11.15196414238267
4.733859665282021e-06 25.45751879399692 0.9559241040817104 -2.706376952513999 -0.9927832428042178 0.0 0.0 0.0 -11.20440311451868
5.637886213755066e-06 17.149206217750514 0.9652203395235858 -2.9499775072915835 -1.010809117186437 0.0 0.0 0.0 -11.197902629014713
1.0137476238071942e-05 20.02144875337661 1.0221478799957708 -2.932823835616366 -0.9783307474952179 0.0 0.0 0.0 -11.160825758230043
7.792166244426836e-06 24.57978011205965 1.0217040470371683 -2.9366459195281913 -0.6632216726777855 0.0 0.0 0.0 -11.161097185180065
1.240889523146063e-05 26.35539512260171 0.8663894714805269 -2.53000045886081 -1.0366647332458383 0.0 0.0 0.0 -11.273914082118228
3.3776916904955554e-06 16.666414669598357 1.0223958305937275 -2.6576167050567614 -0.8407839553768932 0.0 0.0 0.0 -11.16067424135365
2.7416945690662876e-06 21.144434920914634 0.9249327585606195 -2.6159452988169956 -0.5400568296161121 0.0 0.0 0.0 -11.227019602584573
8.016090411512147e-06 25.465549387559935 0.8344121703603892 -2.9489153403949318 -0.8270167917612343 0.0 0.0 0.0 -11.301986965823755
7.143159121314271e-06 17.926023032060552 1.0882558775439102 -2.61990234421424 -0.8496183148470307 0.0 0.0 0.0 -11.123342552541
4.92681168231357e-07 20.201807012038206 0.9262103584136776 -2.749972109337759 -1.3067968751234946 0.0 0.0 0.0 -11.226057957177634
7.68841832704575e-06 29.527560030684334 0.9903261190708578 -2.8543134296667514 -1.0360073940980945 0.0 0.0 0.0 -11.180981474483868
2.12470488236765e-06 19.397288954750362 1.0216137940384313 -2.7684610233536646 -0.8471376649596354 0.0 0.0 0.0 -11.16115241270479
1.3269585205622931e-05 21.958583608990686 0.9899103595270681 -2.5524920670867695 -0.83459197442295 0.0 0.0 0.0 -11.181254270138876
1.3430387258143306e-05 25.109852174274028 1.0615269085652834 -2.345033481779376 -0.6281871035957245 0.0 0.0 0.0 -11.137803960378818
8.315021494331357e-06 23.973873215447703 0.8844162918981796 -2.7485302710406323 -1.1652234908208934 0.0 0.0 0.0 -11.258871017367255
7.5748325114023734e-06 23.288627706751775 1.195481022883019 -2.499636842935757 -0.6087133565328813 0.0 0.0 0.0 -11.07424902235098
4.976904663023649e-07 18.23201060371261 1.1733713413800089 -2.3734487498435306 -0.6419301708699869 0.0 0.0 0.0 -11.08324406672726
6.0617044624695224e-06 29.080017387049004 1.2493832296939036 -2.3084133973551175 -1.0521311389231476 0.0 0.0 0.0 -11.054667676528428
1.1124476315844007e-06 24.66111383217525 1.2560303226725569 -2.156172187807779 -0.7612210081644006 0.0 0.0 0.0 -11.052478976025625
1.01433871657901e-05 28.917439104937472 1.2328786883383718 -2.26070005023346 -0.9484879765753647 0.0 0.0 0.0 -11.060314865353828
4.4375474143813585e-06 19.51408521801776 1.213481491435423 -2.3481710366924027 -0.6881169079969887 0.0 0.0 0.0 -11.06734329031945
5.713404466337916e-06 32.8812241386044 1.1708006967131324 -2.2848338571726674 -0.6529003442918659 0.0 0.0 0.0 -11.084327012718752
1.3582425017672656e-06 21.159752854532776 1.2295506792563213 -2.381448238584661 -1.0061597319100095 0.0 0.0 0.0 -11.061490539835248
1.405753120881245e-06 33.46275396229777 1.2107568493458098 -2.4827112587949673 -1.3663298631215208 0.0 0.0 0.0 -11.06836474121205
1.279672442552846e-06 26.23368670184125 0.9911493584325024 -2.7635308698158685 -1.2075163696695115 0.0 0.0 0.0 -11.180442045046796
1.5620884187310563e-06 20.146574494446256 1.1911992320378242 -2.5974952771460544 -0.8055179872544329 0.0 0.0 0.0 -11.075946610245829
5.725135627473633e-07 23.28514153238674 0.9955017441602183 -2.8120083184817464 -0.8392002257759539 0.0 0.0 0.0 -11.177606200235488
6.734865597397546e-06 25.1057546069255 1.1021027590442758 -2.6641756615509733 -0.9644197528039813 0.0 0.0 0.0 -11.116210536683514
3.354438175029456e-06 27.516915094015488 0.9283911836441696 -2.8231120143756234 -1.4921186279469358 0.0 0.0 0.0 -11.224422356163974
5.492069727473836e-08 35.977182283676015 1.089139580204773 -2.6566285044743827 -0.9434661805836573 0.0 0.0 0.0 -11.122880127550658
2.545756005407197e-06 38.61777419009173 1.0769466652262143 -2.377897868284747 -0.8279742061442112 0.0 0.0 0.0 -11.129348639680167
2.519934431032644e-06 31.632334534241764 0.9823331243575643 -2.7755409158307836 -1.1085647673749617 0.0 0.0 0.0 -11.186269450445195
4.5166516844922037e-08 35.22948041581705 1.1213043180574154 -2.4755607445444827 -0.8156545567684672 0.0 0.0 0.0 -11.106718471181193
2.8952491990395205e-06 36.22018177843174 1.0581765294228667 -2.6936895825703013 -0.5252364920609152 0.0 0.0 0.0 -11.139682183661705
5.924016301765618e-06 36.78866526529938 1.1257514637174084 -2.6094122280709877 -0.5944147406136802 0.0 0.0 0.0 -11.10458521313788
7.038173523710335e-06 33.39718209778941 1.0496485149844899 -2.618437672379869 -0.6988781821170913 0.0 0.0 0.0 -11.144529813873032
4.184107777560269e-06 31.563077253786414 1.1528947494956636 -2.5940957762539205 -1.1924667433257994 0.0 0.0 0.0 -11.092087370028786
3.461582679167106e-06 32.441992465655645 1.1954897154796664 -2.5709000865865064 -1.3207567455349516 0.0 0.0 0.0 -11.074245597591702
1.0472759674699761e-05 29.680207870899466 1.0926709536239418 -2.648477647771599 -1.0220223330990708 0.0 0.0 0.0 -11.121042142776428
9.577634037536706e-06 30.862278719929122 1.11389727022244 -2.5690730292993993 -1.1035935046642225 0.0 0.0 0.0 -11.110325741342546
1.5606475930882533e-06 36.06577058289688 0.9206355291855791 -2.5154867473923064 -0.9902108111885095 0.0 0.0 0.0 -11.230272924774617
8.975672739122933e-06 30.09623772751324 0.978768180132468 -2.537671142988147 -1.0430168090075145 0.0 0.0 0.0 -11.18865765129928
5.2607427071931755e-08 32.591848489515144 0.85340184542272 -2.579724569381635 -0.6614012405927352 0.0 0.0 0.0 -11.285097948113851
9.08010898572836e-07 28.089791952833178 0.8070091958153268 -2.8014754234548387 -1.2744891930180386 0.0 0.0 0.0 -11.3275228493684
7.171159804279378e-06 35.21963589601309 1.226911570728452 -2.7500341700210065 -0.7406564916248022 0.0 0.0 0.0 -11.06243171435241
7.769359697487776e-06 32.691147062956844 1.2259040295415222 -2.9870996193947024 -0.8062177511718311 0.0 0.0 0.0 -11.062793101525735
2.052585158899826e-06 35.46216459808315 1.2506929334043477 -2.9317516438101707 -1.0093602635592618 0.0 0.0 0.0 -11.054232552113291
5.914262336008115e-07 29.793767805907585 1.2414464201856035 -2.6922903869318047 -0.8688335492646466 0.0 0.0 0.0 -11.057345354450202
3.756854836479056e-06 30.36136569994634 1.1505727843169844 -2.8052041054844774 -0.6662868841319596 0.0 0.0 0.0 -11.093121686782897
2.7875740036619516e-06 29.256980146174993 1.2844457660555297 -2.6560013809018534 -1.5415054010322742 0.0 0.0 0.0 -11.043671014893953
3.4406051641756533e-06 25.44250210492566 1.2223689015566084 -2.910281178654603 -1.2402322330605593 0.0 0.0 0.0 -11.06407016056188
6.351177194470346e-07 20.748903490940595 1.1973275415136855 -2.9238611714024403 -0.8901396939178041 0.0 0.0 0.0 -11.07352347953588
4.890951978939731e-06 21.328202147663674 1.2213681480591811 -2.816333092571759 -1.088577191247204 0.0 0.0 0.0 -11.064434248634967
3.8063858253960745e-06 26.40525526094008 1.1540340779730043 -2.9416332701614687 -0.8804477895003107 0.0 0.0 0.0 -11.091582218864986
2.730462325908992e-06 26.23551723692205 1.1795628082206113 -2.9069786386002887 -1.0795506883311417 0.0 0.0 0.0 -11.080667634679457
7.5028415990653725e-06 31.39349581036212 1.1220509498668818 -2.9860540532197444 -1.1423793141111611 0.0 0.0 0.0 -11.106358618091665
5.0202062991168676e-06 32.71240092293789 1.1658615618106298 -2.98009040450704 -0.9453067251425629 0.0 0.0 0.0 -11.086429617957876
1.1528205618784855e-06 33.18390913029229 1.0789123474776239 -2.830805260450934 -1.0151002657676993 0.0 0.0 0.0 -11.12829291801837
7.467901877088895e-07 38.80247911051987 1.239220304755358 -2.7882461323124796 -1.2122327629782395 0.0 0.0 0.0 -11.058109006405061
6.271265593200783e-06 34.3893687828852 1.1463287007658018 -2.8640818727130712 -1.0816876011799763 0.0 0.0 0.0 -11.095028934086894
1.2424641309879602e-05 33.86843419174304 1.2250513713511222 -2.9771664981766244 -1.3341018608114783 0.0 0.0 0.0 -11.06309983028925
8.417583689710913e-06 36.37918702134475 1.2757274605601325 -2.7607326139714026 -1.6248333851546057 0.0 0.0 0.0 -11.046279426657332
1.604007162498556e-05 24.460381929288328 1.2043812087481933 -2.9117145681688315 -1.5303240993517506 0.0 0.0 0.0 -11.070788079854303
4.995979727911206e-06 35.4715511887854 1.0276854033098604 -2.9044243972279897 -1.3608496087327127 0.0 0.0 0.0 -11.157461976078263
3.6297825617085207e-06 32.054011841917145 0.9820878297410125 -2.976328986274507 -1.4997421714380528 0.0 0.0 0.0 -11.186433186923711
1.247190014946784e-05 28.428106356631716 0.9183679958085484 -2.9409461055865704 -1.6022355553692544 0.0 0.0 0.0 -11.232001351265467
1.593077317423033e-05 32.15000121159252 0.9458915098542316 -2.94799231650552 -1.5272992992653571 0.0 0.0 0.0 -11.211563876228883
1.3171282725333608e-05 30.00095304449943 0.9280133007014579 -2.857908060966254 -1.5320742564704932 0.0 0.0 0.0 -11.224705233194925
2.113324168334196e-06 40.72275216760759 1.1077779902464968 -2.855900571948155 -1.291213104413504 0.0 0.0 0.0 -11.113357228073141
7.0954221353718545e-06 44.16095402138841 1.0957823803890914 -2.696120561661922 -1.0991874374832287 0.0 0.0 0.0 -11.119435840573484
8.450383319437678e-08 48.85898705045017 0.9059188960246523 -2.892698994925581 -1.2706487114119587 0.0 0.0 0.0 -11.241636513899522
6.014912807826638e-06 48.070209209965576 0.8370513520596518 -2.9431038191494276 -1.1374336204607902 0.0 0.0 0.0 -11.299600932454592
8.501769173964415e-06 38.59576517037634 0.8960227859628583 -2.8143916337702795 -1.1469336252284006 0.0 0.0 0.0 -11.249474041880482
4.3983789096175435e-06 35.368675997129785 0.9475235636461266 -2.969700237045311 -1.3735853861807517 0.0 0.0 0.0 -11.210388634191155
9.351649648631198e-06 31.54028759782001 1.1798128087571984 -2.8204252056340198 -1.481855072011929 0.0 0.0 0.0 -11.080564546625872
9.807265200789309e-06 33.19707703916791 1.1678825059074605 -2.6612381912438154 -1.4139663278670493 0.0 0.0 0.0 -11.085565812130529
8.047578730881734e-06 38.311338168037 1.2048702453212834 -2.95233352288288 -1.1202076969533754 0.0 0.0 0.0 -11.070600551838119
1.218856847550211e-05 30.894358343633236 1.1735303608934764 -2.867134505151268 -1.4170209850637137 0.0 0.0 0.0 -11.08317733137557
1.4239047236690693e-06 41.49871112043398 1.1314846604958115 -2.7724893994178283 -1.3690100854516118 0.0 0.0 0.0 -11.101870854666302
1.4743562730233348e-05 35.52974650729362 1.0838392571402458 -2.6922325558071605 -1.6310507018878 0.0 0.0 0.0 -11.125668622143333
7.634006836093896e-06 33.085769670801355 1.136494922624812 -2.8864508573593706 -1.1714498795337684 0.0 0.0 0.0 -11.099531631849057
1.3755715512628623e-05 35.27688142607594 1.0062565933166505 -2.610332258090355 -1.5320759376408286 0.0 0.0 0.0 -11.170713843353923
1.2634569838057628e-05 35.23683057196145 1.0074672872680321 -2.6615852286025508 -1.4642107424596766 0.0 0.0 0.0 -11.16994814712751
4.440808707422392e-06 35.071750589468664 0.8225590982747607 -2.636101008773102 -1.2187193858148735 0.0 0.0 0.0 -11.312860446339624
6.296066765147668e-06 35.81469021569407 1.0049559692353316 -2.3313127487990197 -1.151640827298349 0.0 0.0 0.0 -11.171538703572278
9.182190662661162e-06 31.67579191896746 1.011376685847049 -2.5362122296834975 -1.0810881440907247 0.0 0.0 0.0 -11.167489655952682
9.833317197742958e-06 32.59693006593929 0.956797411298307 -2.490019294732818 -1.2081551518507692 0.0 0.0 0.0 -11.20378695977842
1.1944708899131445e-05 26.53466529017291 0.7476706110164256 -2.7058410059501634 -1.1743412798295063 0.0 0.0 0.0 -11.387861555953084
4.9706870163310705e-06 38.475280660060164 0.7018893281086068 -2.7015364803298607 -0.7658510502259883 0.0 0.0 0.0 -11.439579632260692
1.0693233931021332e-05 42.72580504440741 0.8758976608467433 -2.8209233400089624 -0.7005275069446237 0.0 0.0 0.0 -11.265910983985673
1.364080734270371e-05 45.59566892422329 0.8239244301816123 -2.9165881052949327 -0.6572738419979043 0.0 0.0 0.0 -11.311594729953804
1.6821524410939854e-05 41.71937849888563 0.9134646370732911 -2.92789480795468 -0.7472254295613285 0.0 0.0 0.0 -11.235766815978891
1.787488455210655e-05 41.894535545254755 0.9291408303457391 -2.9589907503728097 -0.5772298846648494 0.0 0.0 0.0 -11.22386184196877
1.777216639121754e-05 40.065187770159305 0.8688854515576472 -2.945126975421788 -0.728259883824697 0.0 0.0 0.0 -11.271798231115898
1.2495079903471248e-05 41.02662583237804 0.9602993711693129 -2.9588524991093315 -0.5204099868220742 0.0 0.0 0.0 -11.201327634115746
